57848,مفيش,MAFEESH
57849,اللويج,ALLOEEJ
57850,ذلاال,THALAL
57851,ابو عميله,ABO AMEELA
57852,الغنيماوي,ALGHNAIMAWI
57853,رزلان,RUZLAN
57854,القسميخه,ALKES MEKHA
57855,نفاشه,NAFASHA
57856,رغوان,RAGHWAN
57857,الخرساني,ALKHARASANI
57858,مهنن,MUHANN
57859,ثريبد,THREBAD
57860,كبيشي,KOBAISHI
57861,يححي,YAHYA
57862,ديلاب,DELAB
57863,عبدالسرحان,ABD ALSARHAN
57864,ملعود,MALAOOD
57865,سيعدي,SAADI
57866,اخنيص,IKHNEES
57867,رميرله,RMERLA
57868,حوتيته,HOTTETA
57869,دويشا,DWESHA
57870,علي يوسف,ALI YOUSIF
57871,مياخائيل,MIKHAEL
57872,اغا باقر,AGHA BAQER
57873,صحيده,SAHEDA
57874,نهيدى,NHEDEE
57875,تركميان,TARKMEAN
57876,القس كوركيس,ALKES GORGEES
57877,عم خطاب,AM KHATTAB
57878,مته,MTA
57879,ظويلم,DHOOELAM
57880,جهيض,JIHEEDH
46565,يوشح,YSHEH
46566,امكوم,AMKOM
46567,السوج,ALSOJ
46568,عبدالقادرشاكر,ABDULQADER SHAKER
46569,فاءز,ZAEZ
46570,صببحي,SUBHI
46571,عبد المرتاح,ABDULMRTAAH
46572,دمث,DMTH
46573,معطيى,MUATEE
46574,رخال,RAKHAL
46575,اياد  نظمي,AYAD NADHMI
46576,ضريبه,DHAREEBAH
46577,احمد نزار,AHMED NAZAR
46578,ذعبدالوهاب,TH ABDULWAHAB
46579,نظم,NADHIM
46580,عبد الجبتر,ABDALGABTER
46581,هتيون,HTYOON
46582,اضخوي,ADHHAWE
46583,امريود,AMRYOOD
46584,حامد ا,HAMID
46585,افطيس,AFTAES
46586,براتعلي,BRAT ALE
46587,مانو ئيل,MANOEEAL
46588,لربيع,RBEEA
46589,وراور,WARAWER
46590,مخبيف,MUKHBEF
46591,ششاهين,SHAHEEN
46592,وادوي,WADE
46593,امي واك,AMEWAK
46594,عرايبي,ORAIBE
46595,محمدنعمه,MOHAMMED NUAMMA
46596,ذسعدي,HSAADI
46597,نازح,NAZEH
46598,حذوف,HATHOUF
46599,عوديل,OUAEDEL
46600,محمد عدل,MOHAMMED ADIL
46601,ملا بكر,MULLABAKIR
46602,هوالله,HOWALLA
46603,زويو,ZOYO
46604,شمشر,SHMSHR
46605,اسماعلي,ISMAELI
46606,محمد عليث,MOHAMMEDOULETH
46607,مزعك,MUZAAK
46608,جنفر,JANFIR
46609,زاير عوده,ZAIR OUDA
46610,رفعن,RAFAN
46611,يجمعه,YAGUMAH
46612,غمازي,GHAMAZI
46613,عبد خليف,ABDKHULEEF
46614,غربول,GHARBOOL
46615,اندوراوس,ANDORAWS
46616,اكب,AKAB
46617,هاديا,HADIA
46618,بعاؤالدين,BAAOALDEEN
46619,شيعوط,SHAYOOT
46620,شخات,SHUKHAT
46621,مريكص,MURKIS
46622,لال الدين,LALULDEEN
46623,اصيفي,ASEFI
46624,جواوير,JAWAWER
46625,مكف,MUKAF
46626,اطمبش,ATAMBOUSH
46627,فاتج,FATJ
46628,ابودانه,ABODANA
46629,سيد قاسم,SAEEDQASIM
46630,عر اك,ARAAK
46631,امنيور,AMNEWER
46632,شنشوي,SHASHWE
46633,محي الدبن,MUHEALDEEN
46634,خيفيف,KHEFEF
46635,عطية ياسين,ATEEAH YASSEN
46636,خصابه,KHUSABA
46637,مننذر,MUNNTHER
46638,عبدالكريمسكر,ABDULKAREMSKR
46639,لرسول,LARSOUL
46640,مجيدمجيد,MAJEEDMAJEED
46641,جعيوض,JAYOUDH
46642,غبد الغفور,GHABALGHAFOOUR
46643,لركين,LARKIN
46644,قضيل,QDHEL
46645,ميشا قيل,MISHAQEL
46646,عبدصلف,ABDSALF
46647,عايدذ,AAYETH
46648,محمد ر شيد,MOHAMMEDRASHED
46649,عبدالباصد,ABDULBASET
46650,جوت يار,JOOTYAR
46651,كجول,KAJOOL
46652,ؤسن,WASAN
46653,محمد عبد الرحمن,MOHAMMED ABDULRAHMAN
46654,كنهان,KANHAN
46655,حجي نبي,HAJE NABI
47594,كلور,COLOR
47595,عبد الرطان,ABDULRATTAN
47596,ضريفان,DHREFAN
47597,كماحي,KAMAHI
47598,الهلصي,ALHALSSE
47599,عبد كمبر,ABDKAMBER
47600,كنيفل,KNEFEL
47601,الصرع,ALSAAREA
47602,ابوجلاح,ABOJLAH
47603,منيطل,MUNETEL
47604,هائب,HAEEB
47605,حنوز,HANOOZ
47606,شغيدن,SHAGHEN
47607,مسيرض,MASEER
47608,حمدرشا,HAMAD RASHA
47609,كيور,KYOOR
47610,المصاوي,ALMASAWE
47611,عتيد,ATEED
47612,دافوعس,DAFOAS
47613,انفير,ANFEER
47614,قاسمن,QASIM
47615,حسن همت,HASSAN HMT
47616,ابو جلوة,ABO JALWAH
47617,الشانى,ALSHANI
47618,رثمان,RATHMAN
47619,طرماز,TURMAZ
47620,شرخ,SHARKH
47621,غيضب,GHEDHEB
47622,ئاير,THAEER
47623,ايدايم,EDAEDEM
47624,مهرون,MAHROON
47625,حسينمهجرة,HUSSAIN MHJARAH
47626,دخانه,DUKHANA
47627,دخحيلة,DAKHELAH
47628,رفيتي,RUFEETE
47629,مفتن الج,MUFTEN A
47630,ءشفيل,SHAFEEL
47631,دحط,DAHT
47632,كثوب,KATHOOB
47633,سنافر,SANAFER
47634,كريميد,KAREMED
47635,حنتاب,HUNTAB
47636,ولاح,WALAH
47637,خربنده,KHARBANDAH
47638,افطيف,AFTEEF
47639,ميارن,MAYARIN
47640,دنبوي,DANBOE
47641,صولح,SOLH
47642,سولف,SWLAF
47643,حنيتت,HANETT
47644,احفيلج,AHFELJ
47645,باشيا,BASHEA
47646,شليدل,SHLEADIL
47647,وليش,WALESH
47648,كعيدة,KAEDA
47649,طريجان,TREJAN
47650,املين,AMLEEN
47651,عيادر,AEADIR
47652,خاطة,KHATA
47653,اسوادس,ASWADS
47654,جلوص,JALOS
47655,مارمي,MARMY
47656,بديوه,BDEEWA
47657,ابنياد,ABNEAD
47658,صمون,SAMON
47659,يوناخا,YONAKHA
47660,اجون,AJON
47661,اكبين,AKBEN
47662,مزيم,MAZEIM
47663,حمدله,HAMDLA
47664,احزيب,AHZEB
47665,كلالي,KLALI
47666,الرميض,ALRUMAYDH
47667,غنوس,GANOS
47668,الجمالي,AL JAMMALI
47669,وليح,WALEH
47670,الجلعوط,AL JALOUT
47671,نهاغانمر,NUHA GANIMR
47672,همى,HAMA
47673,الفادي,AL FADI
47674,زديو,ZDEO
47675,قطاب,QATAB
47676,خباشي,KHABASHE
47677,ام عله,UM ALA
47678,ساه,SAH
47679,اهنيو,AHNEO
47680,امكين,AMKEN
47681,البورغيف,ALBO RAGHEEF
47682,مرقاص,MURQAS
47683,غجرى,GAJRA
47684,كنع,KANA
47685,دفلة م,DAFLA M
47686,غثير,GUTHAIR
47687,مهيبيل,MHEBEEL
47688,اخاخهاخا,AKAKHIAKHA
47689,كاهام,KAHAM
47690,شبيبش,SHBEBSH
47691,حسينكا,HASENKA
47692,محذ,MAHTH
47693,عبد ال نبي,ABED AL NABEE
47694,احمد شاكر,AHMED SHAKIR
47695,بواب,BWAB
47696,محمدالمجمعي,MOHAMMED AL MAJMAIE
47697,مذيل,MTHAEL
47698,عبد جارالله,ABED JARALAH
47699,صحيين,SAHEEN
47700,تخمامر,TAKHMAMIR
47701,هذب,HATHB
47702,اشقير,ASHQER
47703,عصيبة,ISAYBA
47704,سعيع,SAEA
47705,غميص,GMES
47706,محمدمو,MOHAMMED MO
47707,جايال,JAYAL
47708,اصويلح,ASWELH
47709,السهلاني,AL SAHLANEE
47710,ادخينة,ADKHENA
47711,شردينا,SHARDENA
47712,الحريب,AL HAREEB
47713,جخاتي,JAKHATY
47714,مهلوك,MAHLOK
47715,خفين,KHAFEN
47716,شبينغ,SHBENG
47717,عخميس,AKHMEES
47718,وشيخ,WSHAYEH
47719,حزج,KHARAJ
47720,طرطيح,TARTEH
47721,مرزةق,MARZOAK
47722,مزيره,MAZERA
47723,مشيرخ,MSHERKH
47724,اصراج,ASRAJ
47725,عبد غني,ABED GHENI
47726,مجوجة,MAJOJA
47727,جريمود,JAREMOD
47728,مجداخ,MAJDAKH
47729,خفضه,KHAFDA
47730,ناتى,NATA
47731,باخة,BAKHA
47732,غيدي,GEDE
47733,هاكه,HAKA
47734,قندلة,QINDALA
47735,مونوي,MONOWI
47736,وذاه,WATHA
47737,بشنيمحمد,BASHNEMOHAMMED
47738,محمد علاوي,MOHAMMED ALLAWI
47739,قضاه,QATHA
47740,عوكاش,AWKASH
47741,جياط,JAEAT
47742,مثيلي,MATHELE
47743,قيور,QEUR
47744,طجر,TAJAR
47745,عرفوس,ARFOS
51168,ام جاي,UM CHAI
51169,رجاءصر,RAJAA
51170,مذيعه,MUTHEEA
51171,كاظم19510701,KADHIM
51172,السكوت,ALSUKOOT
51173,جمسلة,JAMEELAH
51174,هيثمب,HAITHAM
51175,شاربه دره,SHAREBA DURAH
51176,اسماعيلكر,ISMAEL 
51177,محناية,MIHNAYA
51178,امريده,AMREDA
51179,ميثيم,MAYTHAM
51180,سيولاف,SULAF
51181,فهريش,FAHRESH
51182,محسي خان,MUHSI KHAN
51183,دحام در,DAHHAM DUR
51184,ياسيره,YASIRA
51185,اشتيلة,ASHTELA
51186,لوبايه,LOBAEAH
51187,أمتثال,IMTITHAL
51188,نهوروز,NAHOROZ
51189,به فراو,BAFRAW
51190,امجيازية,AMJEZEEA
51191,زهيه ل,ZAHAI
51192,حمد يمان,HAMAD YAMAN
51193,آهات,AHAT
51194,موسى اد,MOUSA
51195,نيسانه,NAISANA
51196,عبدالنير,ABDULMUNIR
51197,كراروضان,KARRAR WDHAN
51198,رغعة,RGHAA
51199,عبدالوجود,ABDULWAJOOD
51200,بر اباره,BERABARAH
51201,كريدية,KRAIDIA
51202,سلام دي,SALAM
51203,سيرئ,SEERA
51204,كيري,KEERE
51205,هنيزه,HNEEZA
51206,عبدالظيم,ABDULADHEEM
51207,مفصل,MOFASSAL
51208,جاريا,JARIA
51209,برناديد,BRNADEED
51210,شعاوه,SHAAWA
51211,تلا,TALA
51212,كاردار,KARDAR
51213,ام البين,UMULBANEEN 
51214,فراوق,FARAWQ
51215,مساعر,MASAIR
51216,هائله,HAILA
51217,عليالرضا,ALI ALRIDHA
51218,ابتستم,IBTISAM
51219,رنيا,RINYA
51220,جنيهه,JANEHA
51221,لارفين,LARVEEN
51222,تنسنيم,TANSEM
51223,هينان,HENAN
51224,تكرزيه,TKRZEEA
51225,عزابه,AZZABA
51226,خيلرالدين,KAEER ALDAIN
51227,شهابسعيده,SHIHAB SAEEDA
51228,عبد الله ذ,ABDULLAH
51229,قتاله,QITALA
51230,افيصل,FAISAL
51231,سصيروان,SEERWAN
51232,ميمى,MEMI
51233,ؤيد,WED
51234,كاكهشين,KAKHSHEEN
51235,كرسيتال,KRUSETAL
51236,رولة,ROULA
51237,مخموره,MAKHMOORA
51238,ذواليسع,THO ALESAA
51239,غربيا,GHARBI
51240,ايريان,IREEAN
51241,فردل,FARDL
51242,ساتن,SATEN
51243,يسرلا,YUSRA
51244,وسيفه,WSAIFA
51245,مدينه خميساوي,MDAINAH KHMAYSAWEE
51246,بامسه,BASIMA
51247,مسقور,MASQOOR
51248,بحيريه,BAHERIYAH
51249,لونسه,LOUNSA
51250,واجدهن,WAJIDHIN
51251,جداحه,JADAH
51252,ركيده,RKEDA
51253,ام عجيل,UM AJEEL
51254,ليليام,LILIAM
51255,ينا,YNA
51256,جنانيه,CHINANIA
51257,هونيه,HONEEA
51258,رتيمي,RTEMI
48589,غنمي,GINME
48590,العتك,ALATIK
48591,داوو,DAWOO
48592,السطاي,ALSTAI
48593,الشلاش,ALSHALASH
48594,قاخر,QAKHIR
48595,عكريش,AKRESH
48596,شهارة,SHAHARAH
48597,صائخ,SAIKH
48598,قس طيفان,QAS TAYFAN
48599,كنديذ,KINDED
48600,نبشو,NBSHO
48601,ححيسى,HESA
48602,حكوى,HKWA
48603,قس صومو,QAS SOMO
48604,حيوب,HAYOUB
48605,جدادي,JADADI
48606,خرات,KHARIT
48607,الوتي,ALUTE
48608,نستورس,NSTURS
48609,اجديل,IJDEEL
48610,شماتي,SHMATI
48611,اوسكان,AOSKAN
48612,عضمت الله,ATHMET ALLAH
48613,خيبو,KHEBO
48614,خان بير,KHAN PAIR
48615,عرفدي,ARFDE
48616,شيطان,SHETAN
48617,هنوا,HNUA
48618,عبيطة,ABETA
48619,ال عوده,ALOUDAH
48620,حوك,HUK
48621,جلفات,JILFAT
48622,خربو,KHRBO
48623,خان الدل,KHAN ALDIL
48624,جوربان,JURBAN
48625,يزدهلر,YAZDIHR
48626,الشرميط,ALSHARMET
48627,مومه,MUMA
48628,اجزع,AJZA
48629,حما اغا,HAMA AGHA
48630,ضيايف,DHEAEF
48631,شاهوان,SHAHUAN
48632,عريمي,AREME
48633,راثيع,RATHEA
48634,لعويطي,LAWETE
48635,بابيش,BABESH
48636,فصيمي,FSEME
48637,حميدياسين,HAMEED YASEEN
48638,محبتبشار,MAHBATBSHAR
48639,دوركي,DURKE
48640,جدحان,JIDHAN
48641,الشيخه,ALSHEKHA
48642,واتاتيان,WATATEAN
48643,العطالله,ALATA ALLAH
48644,نحطير,NAHTEER
48645,حنظال,HANTHAL
48646,كمبوري,GAMBOORE
48647,كريدس,KIREDS
48648,بوفكاني,BUFKANE
48649,سليفان,SLEFAN
48650,شوحو,SHOHO
48651,حيدربلا,HAIDER
48652,عليويبلا,ALEOEBLA
48653,ملاف,MALAF
48654,شقناء,SHQNAA
48655,بتوزه,BTOZA
48656,رويضه,RUWAIDHA
48657,املاجي,AMLAJE
48658,الكاغد,ALKAGID
48659,دعلك,DALK
48660,علي مركب,ALI MARKAB
48661,الحصان,ALHUSSAN
48662,ارية,AREA
48663,شطناي,SHTNAE
48664,جوبيد,JUBEED
48665,الواع,ALWAA
48666,غعجيل,AJEEL
48667,عبدىالحسين,ABDULHUSSEIN
48668,رتضى,RITDHA
48669,المطاش,ALMTASH
48670,ابوالهوى,ABU ALHAUA
48671,مخيزة,MKHEZA
48672,مشادد,MSHADD
48673,الفكيكي,ALFKAIKI
48674,عبدموظف,ABED
48675,نعون,NAUN
48676,شتدان,SHTDAN
48677,دخينا,DAKHENA
48678,ممونس,MMONES
48679,عبدسراج,ABED SIRAJ
48680,سلوحبابه,SLO HABABAH
48681,اليوس,ALYOS
48682,هنيبر,HNEBAR
48683,مزاع,MAZAA
48684,نايف حسن,NAYYEF HASAN
48685,مرعاش,MIRAASH
48686,مشه خان,MSHA KHAN
48687,زبرا,ZBRA
48688,غناوى,GNAWE
48689,تفيح,TFEEH
48690,امريش,AMRESH
48691,ضباطي,DHBATE
48692,ابو ركيه,ABU RAGIYYA
48693,الهتيمي,ALHATEEMI
48694,اضافه,ATHAFA
48695,ارجيلي,IRJELE
48696,عفشان,AFSHAN
48697,محسني,MUHSNE
48698,اطلخم,ITLKHIM
48699,كنصوص,KINSUS
48700,احريجي,AHREJE
48701,راديني,RADENI
48702,عبدالسودة,ABD ULSODAH
48703,نص الله,NASSRULLAH
48704,الحلاب,ALHALLAB
48705,سياكيان,SEAKEAN
48706,حمداالله,HAMDULLAH
48707,ارشيدة,ARSHEEDA
48708,مرذون,MIRTHON
48709,العارج,ALAREJ
48710,ملجح,MULJH
48711,شكاسي,SHKASE
48712,هايجي,HAEJE
48713,وصيخي,WSEKHE
48714,تبمنة,TBMNA
48715,خوربان علي,KHURBAN ALI
48716,عمحمد,MOHAMMED
48717,المص,ALMAS
48718,عبدالحساني,ABED ALHASANI
48719,مضيجير,MUDHEJER
48720,شيناو,SHENAO
48721,جهلون,JHLUN
48722,عبدىالمحسن,ABED ALMUHSEN
48723,جزاري,JIZARE
48724,زجران,ZJRAN
48725,مشنات,MSHNAT
48726,طميم,TUMAIM
48727,الماشي,ALMASHEE
48728,شاكرلي,SHAKIRLE
48729,حمين,HMEEN
48730,طاقور,TAQUR
48731,بنيميل,BNEMEL
48732,غاليس,GALEES
48733,مجسور,MJSUR
48734,رعجيل,AJEEL
48735,مصكور,MASKUR
48736,حندوثي,HANDOTHE
48737,بذيور,BTHEUR
48738,حازوز,HAZOZ
52088,مطحان,MATHAN
52089,ابوعيسى,ABOISSA
52090,نصوي,NASWI
52091,يوناخه,BONOOHA
52092,جتاف,YONAKHA
52093,طاهحريهر,TAHER
52094,جار ة,JARAH
52095,ر بيع,RABEEA
52096,باو خان,BAOKHAN
52097,دويوج,DOEOOJ
52098,شمهوت,SHAMHOOT
52099,ستام,SATTAM
52100,كوسيم,WASEEM
52101,مثويلي,MATHWEELI
52102,محامود,MAHMMOD
52103,جويجه,GWEEGA
52104,روبيان,ROBYAN
52105,سيد دروش,SAYYED DARWEESH
52106,كواح,KAWAH
52107,معشه,MAASHA
52108,مشيلح,MASHEELAH
52109,عرز,ARAZ
52110,صفرغليم,SAFAR GHALEEM
52111,عبدالهماش,ABDULHASHEM
52112,عبد الخياط,ABDULKHAYYAT
52113,جفتير,CHAFTEER
52114,رجب رزوقي,RAJAB RAZOOKI
52115,جبرائبل,JIBRAEL
52116,درواس,DORAS
52117,موساكي,MOSAKI
52118,عبداالعباس,ABDULABBAS
52119,سوقلي,SOQLI
52120,ياكوك,YAKOOK
52121,مندود,MANDOOD
52122,مزريف,MAZREEF
52123,عصيري,ASEEREE
52124,مشلوح,MASHLOH
52125,وحيالي,WAHYALI
52126,الاوك,ALWAK
52127,يوقان,YOOQAN
52128,امكوتر,AMKOTER
52129,جبالرة,JABBARA
52130,اصليوب,ASLYOB
52131,مجازخ,MUJAZ
52132,انغيشيش,ANGHASHEESH
52133,شينج,SHEENAJ
52134,كه كه مد,KHKH
52135,كليبش,KALEEBASH
52136,بكيريص,BAKEEREES
52137,ال عبدالنبي,ALABDULNABI
52138,كواي,KAWAI
52139,رميلىة,EAMEELAH
52140,فياضهاني,FAYADH HANI
52141,عطيسه,ATEESA
52142,طالحام,TALHAM
52143,بسكول,BASKOOL
52144,مردانعبد الله,MURAD ABDULLAH
52145,الربيعى,ALRUBAAI
52146,طللاع,TALA
52147,جروجس,JAROJS
52148,دحفوس,DAHFOOS
52149,الاجلال,JALAL
52150,شفالح,FALIH
52151,جذو,JATHO
52152,ملة جاسم,MULA JASIM
52153,سعيتر,SAEETAR
52154,امريهن,AMREEHAN
52155,مراد حسن,MURAD HASAN
52156,ابو الديك,ABOULDEEK
52157,كفعيل,KAFAEEL
52158,حسنلي,HASAN
52159,هيخال,HEKHAL
52160,نتهنتاها,NTHANTHAHA
52161,كمان,KAMAN
52162,ججير,JAJEER
52163,شرقوط,SHAQOOT
52164,بثيان,BATHYAN
52165,شراث,SHRAT
52166,الحناوي,AL HINNAWEE
52167,توف,TOOF
52168,درواق,DRWAQ
52169,خصيان,KHASEEIAN
52170,طميت,TAMEET
52171,فعيوى,FAAEEWI
52172,سرلين,SARLEEN
52173,عبد اللئ,ABDULLAH
52174,اخو باشا,AKHO BASHA
52175,مخصبك,MAKHASABAK
52176,دريمش,DAREEMASH
52177,طعيد,TAMEED
26197,فيصان,FAESAN
26198,منظور,MANDHOR
26199,اكنين,AKNIN
26200,ربش,RABISH
26201,ابيرح,IBERH
26202,اذريب,ATHREB
26203,حجلي,HAJLI
26204,رديلي,RADELI
26205,كناحي,KNAHI
26206,شيخ حسين,SHEIKH HUSSEIN
26207,ابوكطفة,ABO KITTFAH
26208,سرداع,SURDAA
26209,عبطال,ABTTAL
26210,شنجل,SHANJIL
26211,رذيرذ,RTHIRTH
26212,حزيب,HAZEAB
26213,زاغور,ZAGHOUR
26214,بيجور,PEEJOR
26215,مضيحي,MUDIHI
26216,اشرير,ISHRAER
26217,كهموز,KEHMOZ
26218,رمضلن,RAMADHLN
26219,دوست,DOST
26220,اولو,IOLO
26221,اسلو,ASLO
26222,ضيقم,DHAIQAM
26223,ساخن,SAKHEN
26224,كشخل,KASHKHAL
26225,ابريص,ABRES
26226,كنويت,KANWIT
26227,حليوس,HILYUS
26228,ارويعي,ARWYEY
26229,مشيغيب,MUSHIGHIB
26230,معهود,MAHOOD
26231,طرن,TIRIN
26232,كورش,KAWRASH
26233,ميوك,MAYWK
26234,كنوا,KANOOA
26235,مجلوف,MAJLOOF
26236,سحالي,SAHALI
26237,جار  الله,JARULLAH
26238,جيكل,JEKIL
26239,عجى,AJA
26240,بهش,BAHASH
26241,كلص,KALAS
26242,ابداد,ABDAD
26243,مكطر,MKATAR
26244,ابواذن,ABO ADHEN
26245,حيتور,HITUR
26246,انحيس,ANHIS
26247,غطيب,GHATIB
26248,اندرووس,ANDREOWS
26249,يارا حسين,YARA HUSSEIN
26250,مجفل,MEGFEL
26251,صوني,SUNY
26252,مشاطي,MSHATTI
26253,شيتان,SHETTAN
26254,بتيبت,BTAYBAT
26255,شحولي,SHAHULI
26256,جبود,JBBOOD
26257,طريخب,TREKHIB
26258,خبيث,KHABITH
26259,دلفر,DALFAR
26260,همالي,HMALI
26261,المشعور,ALMASHEUR
26262,المعجون,ALMAEAJUN
26263,زريزير,ZRIZIER
26264,القس روفائيل,AL QAS RAPHAEL
26265,خزمي,KHAZMI
26266,بيرود,BAYRUD
26267,اسبوع,ISBOO
26268,غشو,GHASHOW
26269,نفسيكا,NFSIKA
26270,صمو,SAMO
26271,معمى,MEAMA
26272,فقيه,FAQYA
26273,مغيب,MGAEB
26274,بجي,BAJI
26275,كيرتو,KIRTU
26276,عبرو,ABRO
26277,ال عمر,AL OMAR
26278,دفير,DFER
26279,السمعان,ALSAMAN
26280,جاو,JAW
26281,صطيف,SATIF
26282,بيثان,BETHAN
26283,قنام,QANAM
26284,مهتل,MHTAL
26285,نتيغ,NATEGH
26286,السمور,ALSAMUR
26287,ممدود,MAMDUD
26288,تفاوي,TAFAUY
26289,كوركيز,KURKIZ
26290,ويحي,WIHY
26291,لاكن,LAKN
26292,واله,WALAH
26293,بدبود,BADBOD
26294,اضبيح,ADHBIH
26295,مرقوص,MARKUS
26296,ميناسيان,MEENASYAN
26297,عبد السلطان,ABD ALSULTAN
26298,صعنون,SANOON
26299,اديشو,ADEESHO
26300,تومينه,TOMENA
26301,جواوه,JAWAWH
26302,بعيلو,BAILO
26303,رداش,RADASH
26304,دكين,DKIN
26305,علافه,ALAFA
26306,جراع,JARRA
26307,الشريفي,AL SHAREEFI
26308,عليف,ALIF
26309,جميح,GUMAIH
26310,اليسي,ALISI
26311,مقطاف,MQTAF
26312,شميغ,SHMEGH
26313,جوبر,JUBER
26314,رزيجو,RZEJO
26315,صويدان,SUAYDAN
26316,بوشة,BOSHA
26317,سنكور,SINGOR
26318,شيبة,SHAIBAH
26319,حفصاء,HAFSAA
26320,صحيفه,SAHEFA
26321,ميحه,MIHA
26322,عراقيه,IRAQIA
26323,خدرو,KHADRW
26324,بيداع,BAYYDAA
26325,فهو,FAHO
26326,غمكين,GHAMKEN
26327,بتهن,BTHEN
26328,اورانس,AWRANS
26329,بليده,BALEDA
26330,ضميه,DHEMIYA
26331,ارياسه,IRYASA
26332,كعه,KAA
26333,مسيكة,MUSAIKAH
26334,هدوى,HADWA
26335,عراء,ARAA
26336,معيه,MAIA
26337,هديوه,HDIWA
26338,حميسه,HAMISA
26339,هوبيه,HUBIA
26340,ايك,AEK
26341,رسيلة,RASEELA
26342,هيهان,HIHAN
26343,بلبوله,BALBOLA
26344,أغادير,AGHADEER
26345,مدمد,MDMD
26346,علاب,ALAB
26347,غلا,GHALA
26348,نفم,NAFAM
26349,شوينه,SHAWIANUH
26350,وزره,WEZRA
26351,براول,BRAUIL
26352,كظمية,KADHMYAH
26353,اركانه,ARKANA
26354,سوية,SOYAH
26355,افروز,AFRUZ
26356,خاسه,KHASA
26357,رحزا,RAHZA
26358,ابتعاد,ABTEAD
26359,دلعونة,DELAWNA
26360,ام علي,UM ALI
26361,ناكة,NAGAH
26362,رجعة,RAJAA
26363,ستاره,SITARA
26364,ازمر,AZMUR
26365,ازادي,AZADI
26366,رنجبر,RENJEBUR
26367,ر سميه,RASMIYA
26368,سليفيا,SALIVIA
26369,وحد الدين,WHDALDEEN
26370,بسينه,BASEENA
26371,كبريه,KABRIA
26372,ادحيو,ADHEW
26373,فوله,FOLA
26374,فيصر,FAYSSAR
26375,محمدالله,MOHAMMED ALLAH
26376,ماز,MAZ
26377,زنده,ZANDA
26378,برهن,BRHAN
26379,هيجر,HAYGAR
26380,رنس,RANS
26381,نوحت,NOHAT
26382,بطة,BATTAH
26383,ناصحه,NASEHA
26384,طرزه,TERZA
26385,جوفه,GOFAH
26386,اليمامه,ALYAMAMH
26387,ريزكار,REZCAR
26388,ادهيرب,IDHERB
26389,سبياف,SABEIF
26390,بيباك,BAYBAK
26391,رودينه,RUDAINAH
26392,مانية,MANIA
26393,عنيته,ANITA
26394,عبدالطاظم,ABDUL DADHIM
26395,شتيه,SHATEH
26396,ما,MA
26397,وجاد,WJAD
26398,شوع,SHOWA
26399,تمني,TAMANI
26400,موارد,MAWARID
26401,اشماعيل,ISHMAEL
26402,امتناء,AIMTINA
26403,وثير,WTHEER
26404,طويحه,TWAYHA
26405,عريبة,AREEBA
26406,ايفيت,EEVET
26407,زاكروس,ZAKROWS
26408,نكين,NIKEEN
26409,نزره,NAZRA
26410,اواخر,AWAKHER
26411,اثنائيل,ATHNAIL
26412,مسحونة,MASAHOONA
26413,شيشو,SHISHOW
26414,مشر,MSHR
26415,رخاء,RAKHAA
26416,مسعده,MASEDAH
26417,حظريه,HADHRYA
26418,ميانه,MAYANAH
26419,جوخه,JUKHAH
26420,جاسمة,JASMA
26421,توبا,TOOBA
26422,شريره,SHURERA
26423,لوئيل,LOAIL
26424,شامال,SHAMAL
26425,زنا,ZANA
26426,محمدن,MOHAMMEDN
26427,غندوله,GHANDOLA
26428,نخلة,NAKHLA
26429,احان,AHAN
26430,ازعيم,EZAIM
26431,فنيده,FNIDAH
26432,اعمار,EAMMAR
26433,لوسية,LOSIA
26434,متتهى,MUTTAHA
26435,عو,AW
26436,سلاسل,SALASIL
26437,غسلان,GHSLAN
26438,ديوه,DIWA
26439,جوفيال,GOFIAL
26440,كهيل,KAHEL
26441,اليك,ALIK
26442,حسامالدين,HUSAMULDEEN
26443,جورى,JOORA
26444,حلبيه,HALABIYA
26445,ويزيه,WEZIA
26446,رائقة,RAEQA
26447,احمد نوزت,AHMED NOZAT
26448,نوسر,NOWSER
26449,اكاليل,AKALEL
26450,عبد الخلق,ABDUL KHALAQ
26451,لبهان,LABHAN
26452,تأمل,TAMUL
26453,سيتم,SITAM
26454,همينه,HAMINA
26455,بيشه وا,PESHAWA
26456,عبد الرحم,ABDUL RAHM
26457,يسوع,YASWA
46656,صبحيى,SUBAEHI
46657,فءؤاد,FUAAD
46658,كانى,KANI
46659,اسعدا,ASAADA
46660,عبدامناف,ABDMUNAF
46661,درويش فاضب,DARWESH FADHB
46662,لحيم,LAHIM
46663,جهان كبر,JUHANKBR
46664,لرضا,LARDHA
46665,عبد السلم,ABDULSALAM
46666,نادرى,NADREE
46667,مرعبي,MURAABE
46668,مذؤي,MATHWE
46669,رسوب,RASOOB
46670,صريجه,SUREEGA
46671,خنيبص,KHNEBES
46672,محمدصميم,MOHAMED SAMEM
46673,نوغه,NOGHA
46674,عبداالسادة,ABDULSADAH
46675,هرجل,HARJL
46676,الهيم,ALHIM
46677,رايث,RAIT
46678,سمبير,SAMBER
46679,حثون,HATHOON
46680,عبد الرخيم,ABDULRAKHEEM
46681,ابوهديله,ABOHUDELAH
46682,تاللي,TALLE
46683,بلخي,BALKHE
46684,بدرالن,BADRALIN
46685,امري خان,AMRE KHAN
46686,علي فهمي,ALI FAHME
